,0,1,2,3,4
0,305.0654271710981,149.62374623944694,460.575639796466,304.1308131096268,432.1609967504483
1,216.9623473997202,281.9752018071651,275.43084036563505,338.90611777742606,342.3314325142399
2,303.2918091138573,314.49041198681954,223.59170467862918,401.5819205701939,429.2143311221893
