,0
683,1740.9120143027412
684,1741.8427294398093
685,1742.7734445768772
686,1743.704159713945
687,1744.6348748510131
688,1745.565589988081
689,1746.4963051251489
690,1747.427020262217
691,1748.3577353992848
692,1749.2884505363527
693,1750.2191656734208
694,1751.1498808104886
695,1752.0805959475565
696,1753.0113110846246
697,1753.9420262216925
698,1754.8727413587603
699,1755.8034564958284
700,1756.7341716328965
701,1757.6648867699641
702,1758.5956019070322
703,1759.5263170441003
704,1760.457032181168
705,1761.387747318236
706,1762.318462455304
707,1763.2491775923718
708,1764.1798927294399
709,1765.1106078665077
710,1766.0413230035756
711,1766.9720381406437
712,1767.9027532777116
713,1768.8334684147794
714,1769.7641835518475
715,1770.6948986889154
716,1771.6256138259832
717,1772.5563289630513
718,1773.4870441001192
719,1774.417759237187
720,1775.3484743742551
721,1776.279189511323
722,1777.2099046483909
723,1778.140619785459
724,1779.0713349225268
725,1780.0020500595947
726,1780.9327651966628
727,1781.8634803337306
728,1782.7941954707985
729,1783.7249106078666
730,1784.6556257449345
731,1785.5863408820023
732,1786.5170560190704
733,1787.4477711561383
734,1788.3784862932062
735,1789.3092014302742
736,1790.239916567342
737,1791.17063170441
738,1792.101346841478
739,1793.032061978546
740,1793.9627771156138
741,1794.8934922526819
742,1795.8242073897497
743,1796.7549225268176
744,1797.6856376638857
745,1798.6163528009536
746,1799.5470679380214
747,1800.4777830750895
748,1801.4084982121574
749,1802.3392133492252
750,1803.2699284862933
751,1804.2006436233612
752,1805.131358760429
753,1806.0620738974972
754,1806.9927890345648
755,1807.9235041716329
756,1808.854219308701
757,1809.7849344457686
758,1810.7156495828367
759,1811.6463647199048
760,1812.5770798569724
761,1813.5077949940405
762,1814.4385101311086
763,1815.3692252681763
764,1816.2999404052443
765,1817.2306555423124
766,1818.16137067938
767,1819.0920858164482
768,1820.0228009535163
769,1820.953516090584
770,1821.884231227652
771,1822.8149463647198
772,1823.7456615017877
773,1824.6763766388558
774,1825.6070917759237
775,1826.5378069129915
776,1827.4685220500596
777,1828.3992371871275
778,1829.3299523241953
779,1830.2606674612634
780,1831.1913825983313
781,1832.1220977353992
782,1833.0528128724673
783,1833.9835280095351
784,1834.914243146603
785,1835.844958283671
786,1836.775673420739
787,1837.7063885578068
788,1838.637103694875
789,1839.5678188319428
790,1840.4985339690106
791,1841.4292491060787
792,1842.3599642431466
793,1843.2906793802144
794,1844.2213945172825
795,1845.1521096543504
796,1846.0828247914183
797,1847.0135399284864
798,1847.9442550655542
799,1848.874970202622
800,1849.8056853396902
801,1850.736400476758
802,1851.667115613826
803,1852.597830750894
804,1853.5285458879619
805,1854.4592610250297
806,1855.3899761620978
